# Wavelength (µm)	RSR
3.0459	0.000000
3.0587	0.000000
3.0714	0.000000
3.0841	0.000000
3.0968	0.000000
3.1095	0.000000
3.1222	0.000000
3.1349	0.000000
3.1476	0.000000
3.1604	0.000000
3.1731	0.000000
3.1858	0.000000
3.1985	0.000000
3.2112	0.000000
3.2239	0.000000
3.2366	0.000000
3.2493	0.000000
3.2621	0.000000
3.2748	0.000000
3.2875	0.000000
3.3002	0.000000
3.3129	0.000000
3.3256	0.000000
3.3383	0.000000
3.3511	0.000000
3.3638	0.000000
3.3765	0.000000
3.3892	0.000000
3.4019	0.000000
3.4146	0.000000
3.4273	0.000000
3.4400	0.000000
3.4528	0.000000
3.4655	0.000000
3.4782	0.000000
3.4909	0.000000
3.5036	0.000000
3.5163	0.000000
3.5290	0.000000
3.5417	0.000000
3.5545	0.000000
3.5672	0.000000
3.5799	0.000000
3.5926	0.000000
3.6053	0.000000
3.6180	0.000000
3.6307	0.000000
3.6434	0.000000
3.6562	0.000000
3.6689	0.000000
3.6816	0.000000
3.6943	0.000000
3.7070	0.000000
3.7197	0.000000
3.7324	0.000000
3.7451	0.000000
3.7579	0.000000
3.7706	0.000000
3.7833	0.000000
3.7960	0.000000
3.8087	0.000000
3.8214	0.000000
3.8341	0.000000
3.8468	0.000000
3.8596	0.000000
3.8723	0.000000
3.8850	0.000000
3.8977	0.000000
3.9104	0.000000
3.9231	0.000000
3.9358	0.000000
3.9485	0.000000
3.9613	0.000000
3.9740	0.000000
3.9867	0.000000
3.9994	0.000000
4.0121	0.000000
4.0248	0.000000
4.0375	0.000000
4.0503	0.000000
4.0630	0.000000
4.0757	0.000000
4.0884	0.000000
4.1011	0.000000
4.1138	0.000000
4.1265	0.000000
4.1392	0.000000
4.1520	0.000000
4.1647	0.000000
4.1774	0.000000
4.1901	0.000000
4.2028	0.000000
4.2155	0.000000
4.2282	0.000000
4.2409	0.000000
4.2537	0.000000
4.2664	0.000000
4.2791	0.000000
4.2918	0.000000
4.3045	0.000000
4.3172	0.000000
4.3299	0.000000
4.3426	0.000000
4.3554	0.000000
4.3681	0.000000
4.3808	0.000000
4.3935	0.000000
4.4062	0.000000
4.4189	0.000000
4.4316	0.000000
4.4443	0.000000
4.4571	0.000000
4.4698	0.000000
4.4825	0.000000
4.4952	0.000000
4.5079	0.000000
4.5206	0.000000
4.5333	0.000000
4.5460	0.000000
4.5588	0.000000
4.5715	0.000000
4.5842	0.000000
4.5969	0.000000
4.6096	0.000000
4.6223	0.000000
4.6350	0.000000
4.6477	0.000000
4.6605	0.000000
4.6732	0.000000
4.6859	0.000000
4.6986	0.000000
4.7113	0.000000
4.7240	0.000000
4.7367	0.000000
4.7494	0.000000
4.7622	0.000000
4.7749	0.000000
4.7876	0.000000
4.8003	0.000000
4.8130	0.000000
4.8257	0.000000
4.8384	0.000000
4.8512	0.000000
4.8639	0.000000
4.8766	0.000000
4.8893	0.000000
4.9020	0.000000
4.9147	0.000000
4.9274	0.000000
4.9401	0.000000
4.9529	0.000000
4.9656	0.000000
4.9783	0.000000
4.9910	0.000000
5.0037	0.000000
5.0164	0.000000
5.0291	0.000000
5.0418	0.000000
5.0546	0.000000
5.0673	0.000000
5.0800	0.000000
5.0927	0.000000
5.1054	0.000000
5.1181	0.000000
5.1308	0.000000
5.1435	0.000000
5.1563	0.000000
5.1690	0.000000
5.1817	0.000000
5.1944	0.000000
5.2071	0.000000
5.2198	0.000000
5.2325	0.000000
5.2452	0.000000
5.2580	0.000000
5.2707	0.000000
5.2834	0.000000
5.2961	0.000000
5.3088	0.000000
5.3215	0.000000
5.3342	0.000000
5.3469	0.000000
5.3597	0.000000
5.3724	0.000000
5.3851	0.000000
5.3978	0.000000
5.4105	0.000000
5.4232	0.000000
5.4359	0.000000
5.4486	0.000000
5.4614	0.000000
5.4741	0.000000
5.4868	0.000000
5.4995	0.000000
5.5122	0.000000
5.5249	0.000000
5.5376	0.000000
5.5504	0.000000
5.5631	0.000000
5.5758	0.000000
5.5885	0.000000
5.6012	0.000000
5.6139	0.000000
5.6266	0.000000
5.6393	0.000000
5.6521	0.000000
5.6648	0.000000
5.6775	0.000000
5.6902	0.000000
5.7029	0.000000
5.7156	0.000000
5.7283	0.000000
5.7410	0.000000
5.7538	0.000000
5.7665	0.000000
5.7792	0.000000
5.7919	0.000000
5.8046	0.000000
5.8173	0.000000
5.8300	0.000000
5.8427	0.000000
5.8555	0.000000
5.8682	0.000000
5.8809	0.000000
5.8936	0.000000
5.9063	0.000000
5.9190	0.000000
5.9317	0.000000
5.9444	0.000000
5.9572	0.000000
5.9699	0.000000
5.9826	0.000000
5.9953	0.000000
6.0080	0.000000
6.0207	0.000000
6.0334	0.000000
6.0461	0.000000
6.0589	0.000000
6.0716	0.000000
6.0843	0.000000
6.0970	0.000000
6.1097	0.000000
6.1224	0.000000
6.1351	0.000000
6.1478	0.000000
6.1606	0.000000
6.1733	0.000000
6.1860	0.000000
6.1987	0.000000
6.2114	0.000000
6.2241	0.000000
6.2368	0.000000
6.2495	0.000000
6.2623	0.000000
6.2750	0.000000
6.2877	0.000000
6.3004	0.000000
6.3131	0.000000
6.3258	0.000000
6.3385	0.000000
6.3513	0.000000
6.3640	0.000000
6.3767	0.000000
6.3894	0.000000
6.4021	0.000000
6.4148	0.000000
6.4275	0.000000
6.4402	0.000000
6.4530	0.000000
6.4657	0.000000
6.4784	0.000000
6.4911	0.000000
6.5038	0.000000
6.5165	0.000000
6.5292	0.000000
6.5419	0.000000
6.5547	0.000000
6.5674	0.000000
6.5801	0.000000
6.5928	0.000000
6.6055	0.000000
6.6182	0.000000
6.6309	0.000000
6.6436	0.000000
6.6564	0.000001
6.6691	0.000001
6.6818	0.000001
6.6945	0.000001
6.7072	0.000001
6.7199	0.000001
6.7326	0.000001
6.7453	0.000002
6.7581	0.000002
6.7708	0.000002
6.7835	0.000002
6.7962	0.000003
6.8089	0.000003
6.8216	0.000004
6.8343	0.000004
6.8470	0.000005
6.8598	0.000005
6.8725	0.000006
6.8852	0.000007
6.8979	0.000008
6.9106	0.000009
6.9233	0.000011
6.9360	0.000012
6.9487	0.000014
6.9615	0.000016
6.9742	0.000018
6.9869	0.000021
6.9996	0.000024
7.0123	0.000027
7.0250	0.000030
7.0377	0.000035
7.0505	0.000039
7.0632	0.000045
7.0759	0.000050
7.0886	0.000057
7.1013	0.000065
7.1140	0.000073
7.1267	0.000082
7.1394	0.000093
7.1522	0.000105
7.1649	0.000118
7.1776	0.000133
7.1903	0.000150
7.2030	0.000168
7.2157	0.000189
7.2284	0.000212
7.2411	0.000238
7.2539	0.000266
7.2666	0.000298
7.2793	0.000333
7.2920	0.000373
7.3047	0.000416
7.3174	0.000465
7.3301	0.000518
7.3428	0.000577
7.3556	0.000643
7.3683	0.000715
7.3810	0.000795
7.3937	0.000883
7.4064	0.000981
7.4191	0.001088
7.4318	0.001205
7.4445	0.001335
7.4573	0.001477
7.4700	0.001633
7.4827	0.001805
7.4954	0.001992
7.5081	0.002198
7.5208	0.002422
7.5335	0.002668
7.5462	0.002936
7.5590	0.003229
7.5717	0.003548
7.5844	0.003896
7.5971	0.004274
7.6098	0.004686
7.6225	0.005132
7.6352	0.005618
7.6479	0.006144
7.6607	0.006714
7.6734	0.007332
7.6861	0.008000
7.6988	0.008722
7.7115	0.009502
7.7242	0.010344
7.7369	0.011252
7.7496	0.012229
7.7624	0.013281
7.7751	0.014413
7.7878	0.015628
7.8005	0.016933
7.8132	0.018332
7.8259	0.019832
7.8386	0.021438
7.8514	0.023155
7.8641	0.024991
7.8768	0.026950
7.8895	0.029041
7.9022	0.031270
7.9149	0.033644
7.9276	0.036169
7.9403	0.038854
7.9531	0.041706
7.9658	0.044731
7.9785	0.047939
7.9912	0.051337
8.0039	0.054933
8.0166	0.058734
8.0293	0.062750
8.0420	0.066988
8.0548	0.071457
8.0675	0.076164
8.0802	0.081118
8.0929	0.086326
8.1056	0.091798
8.1183	0.097540
8.1310	0.103560
8.1437	0.109866
8.1565	0.116465
8.1692	0.123364
8.1819	0.130570
8.1946	0.138089
8.2073	0.145927
8.2200	0.154090
8.2327	0.162582
8.2454	0.171408
8.2582	0.180572
8.2709	0.190078
8.2836	0.199929
8.2963	0.210125
8.3090	0.220669
8.3217	0.231562
8.3344	0.242803
8.3471	0.254390
8.3599	0.266323
8.3726	0.278597
8.3853	0.291211
8.3980	0.304157
8.4107	0.317431
8.4234	0.331026
8.4361	0.344934
8.4488	0.359146
8.4616	0.373652
8.4743	0.388440
8.4870	0.403498
8.4997	0.418813
8.5124	0.434370
8.5251	0.450153
8.5378	0.466146
8.5506	0.482330
8.5633	0.498687
8.5760	0.515196
8.5887	0.531836
8.6014	0.548586
8.6141	0.565421
8.6268	0.582318
8.6395	0.599252
8.6523	0.616197
8.6650	0.633127
8.6777	0.650015
8.6904	0.666832
8.7031	0.683551
8.7158	0.700142
8.7285	0.716576
8.7412	0.732823
8.7540	0.748854
8.7667	0.764639
8.7794	0.780147
8.7921	0.795348
8.8048	0.810213
8.8175	0.824712
8.8302	0.838815
8.8429	0.852493
8.8557	0.865718
8.8684	0.878463
8.8811	0.890700
8.8938	0.902402
8.9065	0.913544
8.9192	0.924103
8.9319	0.934054
8.9446	0.943376
8.9574	0.952047
8.9701	0.960048
8.9828	0.967360
8.9955	0.973968
9.0082	0.979856
9.0209	0.985010
9.0336	0.989419
9.0463	0.993072
9.0591	0.995960
9.0718	0.998077
9.0845	0.999419
9.0972	0.999981
9.1099	0.999763
9.1226	0.998765
9.1353	0.996989
9.1480	0.994440
9.1608	0.991123
9.1735	0.987047
9.1862	0.982220
9.1989	0.976654
9.2116	0.970362
9.2243	0.963358
9.2370	0.955658
9.2497	0.947280
9.2625	0.938243
9.2752	0.928567
9.2879	0.918274
9.3006	0.907386
9.3133	0.895927
9.3260	0.883923
9.3387	0.871399
9.3515	0.858382
9.3642	0.844900
9.3769	0.830981
9.3896	0.816653
9.4023	0.801946
9.4150	0.786889
9.4277	0.771513
9.4404	0.755846
9.4532	0.739920
9.4659	0.723765
9.4786	0.707409
9.4913	0.690884
9.5040	0.674218
9.5167	0.657441
9.5294	0.640581
9.5421	0.623666
9.5549	0.606724
9.5676	0.589782
9.5803	0.572865
9.5930	0.556000
9.6057	0.539210
9.6184	0.522519
9.6311	0.505949
9.6438	0.489523
9.6566	0.473260
9.6693	0.457180
9.6820	0.441303
9.6947	0.425644
9.7074	0.410220
9.7201	0.395047
9.7328	0.380138
9.7455	0.365507
9.7583	0.351164
9.7710	0.337121
9.7837	0.323387
9.7964	0.309970
9.8091	0.296878
9.8218	0.284118
9.8345	0.271693
9.8472	0.259609
9.8600	0.247869
9.8727	0.236476
9.8854	0.225429
9.8981	0.214732
9.9108	0.204382
9.9235	0.194379
9.9362	0.184722
9.9489	0.175407
9.9617	0.166432
9.9744	0.157793
9.9871	0.149486
9.9998	0.141506
10.0125	0.133847
10.0252	0.126504
10.0379	0.119470
10.0507	0.112740
10.0634	0.106305
10.0761	0.100160
10.0888	0.094296
10.1015	0.088706
10.1142	0.083383
10.1269	0.078317
10.1396	0.073503
10.1524	0.068930
10.1651	0.064591
10.1778	0.060478
10.1905	0.056583
10.2032	0.052898
10.2159	0.049414
10.2286	0.046123
10.2413	0.043018
10.2541	0.040090
10.2668	0.037333
10.2795	0.034738
10.2922	0.032299
10.3049	0.030007
10.3176	0.027856
10.3303	0.025839
10.3430	0.023949
10.3558	0.022181
10.3685	0.020527
10.3812	0.018981
10.3939	0.017538
10.4066	0.016192
10.4193	0.014938
10.4320	0.013770
10.4447	0.012684
10.4575	0.011674
10.4702	0.010736
10.4829	0.009866
10.4956	0.009059
10.5083	0.008312
10.5210	0.007620
10.5337	0.006981
10.5464	0.006390
10.5592	0.005845
10.5719	0.005342
10.5846	0.004878
10.5973	0.004451
10.6100	0.004059
10.6227	0.003698
10.6354	0.003366
10.6481	0.003062
10.6609	0.002784
10.6736	0.002528
10.6863	0.002294
10.6990	0.002081
10.7117	0.001885
10.7244	0.001707
10.7371	0.001544
10.7498	0.001396
10.7626	0.001261
10.7753	0.001138
10.7880	0.001027
10.8007	0.000925
10.8134	0.000833
10.8261	0.000750
10.8388	0.000674
10.8516	0.000605
10.8643	0.000543
10.8770	0.000487
10.8897	0.000437
10.9024	0.000391
10.9151	0.000350
10.9278	0.000313
10.9405	0.000280
10.9533	0.000250
10.9660	0.000223
10.9787	0.000199
10.9914	0.000177
11.0041	0.000157
11.0168	0.000140
11.0295	0.000124
11.0422	0.000110
11.0550	0.000098
11.0677	0.000087
11.0804	0.000077
11.0931	0.000068
11.1058	0.000060
11.1185	0.000053
11.1312	0.000047
11.1439	0.000041
11.1567	0.000037
11.1694	0.000032
11.1821	0.000028
11.1948	0.000025
11.2075	0.000022
11.2202	0.000019
11.2329	0.000017
11.2456	0.000015
11.2584	0.000013
11.2711	0.000011
11.2838	0.000010
11.2965	0.000009
11.3092	0.000008
11.3219	0.000007
11.3346	0.000006
11.3473	0.000005
11.3601	0.000004
11.3728	0.000004
11.3855	0.000003
11.3982	0.000003
11.4109	0.000003
11.4236	0.000002
11.4363	0.000002
11.4490	0.000002
11.4618	0.000001
11.4745	0.000001
11.4872	0.000001
11.4999	0.000001
11.5126	0.000001
11.5253	0.000001
11.5380	0.000001
11.5508	0.000001
11.5635	0.000000
11.5762	0.000000
11.5889	0.000000
11.6016	0.000000
11.6143	0.000000
11.6270	0.000000
11.6397	0.000000
11.6525	0.000000
11.6652	0.000000
11.6779	0.000000
11.6906	0.000000
11.7033	0.000000
11.7160	0.000000
11.7287	0.000000
11.7414	0.000000
11.7542	0.000000
11.7669	0.000000
11.7796	0.000000
11.7923	0.000000
11.8050	0.000000
11.8177	0.000000
11.8304	0.000000
11.8431	0.000000
11.8559	0.000000
11.8686	0.000000
11.8813	0.000000
11.8940	0.000000
11.9067	0.000000
11.9194	0.000000
11.9321	0.000000
11.9448	0.000000
11.9576	0.000000
11.9703	0.000000
11.9830	0.000000
11.9957	0.000000
12.0084	0.000000
12.0211	0.000000
12.0338	0.000000
12.0465	0.000000
12.0593	0.000000
12.0720	0.000000
12.0847	0.000000
12.0974	0.000000
12.1101	0.000000
12.1228	0.000000
12.1355	0.000000
12.1482	0.000000
12.1610	0.000000
12.1737	0.000000
12.1864	0.000000
12.1991	0.000000
12.2118	0.000000
12.2245	0.000000
12.2372	0.000000
12.2499	0.000000
12.2627	0.000000
12.2754	0.000000
12.2881	0.000000
12.3008	0.000000
12.3135	0.000000
12.3262	0.000000
12.3389	0.000000
12.3517	0.000000
12.3644	0.000000
12.3771	0.000000
12.3898	0.000000
12.4025	0.000000
12.4152	0.000000
12.4279	0.000000
12.4406	0.000000
12.4534	0.000000
12.4661	0.000000
12.4788	0.000000
12.4915	0.000000
12.5042	0.000000
12.5169	0.000000
12.5296	0.000000
12.5423	0.000000
12.5551	0.000000
12.5678	0.000000
12.5805	0.000000
12.5932	0.000000
12.6059	0.000000
12.6186	0.000000
12.6313	0.000000
12.6440	0.000000
12.6568	0.000000
12.6695	0.000000
12.6822	0.000000
12.6949	0.000000
12.7076	0.000000
12.7203	0.000000
12.7330	0.000000
12.7457	0.000000
12.7585	0.000000
12.7712	0.000000
12.7839	0.000000
12.7966	0.000000
12.8093	0.000000
12.8220	0.000000
12.8347	0.000000
12.8474	0.000000
12.8602	0.000000
12.8729	0.000000
12.8856	0.000000
12.8983	0.000000
12.9110	0.000000
12.9237	0.000000
12.9364	0.000000
12.9491	0.000000
12.9619	0.000000
12.9746	0.000000
12.9873	0.000000
13.0000	0.000000
